0,1,2,3,4,5
0.0,0.140625,0.10546875,0.125,0.125,0.5625
0.140625,0.0,0.10546875,0.125,0.125,0.5625
0.17578125,0.17578125,0.0,0.0,0.0,0.5625
0.15625000000000003,0.15625000000000003,0.0,0.0,0.140625,0.28125
0.15625000000000003,0.15625000000000003,0.0,0.140625,0.0,0.28125
0.375,0.375,0.375,0.1875,0.1875,0.0
