0,1,2,3,4,5
0.0,0.25,0.1875,0.2222222222222222,0.2222222222222222,1.0
0.25,0.0,0.1875,0.2222222222222222,0.2222222222222222,1.0
0.3125,0.3125,0.0,0.0,0.0,1.0
0.2777777777777778,0.2777777777777778,0.0,0.0,0.25,0.5
0.2777777777777778,0.2777777777777778,0.0,0.25,0.0,0.5
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0
