0,1,2,3,4,5
0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,1.0
0.21428571428571427,0.0,0.25,0.25,0.0,1.0
0.21428571428571427,0.25,0.0,0.25,0.0,1.0
0.0,0.25,0.25,0.0,0.1,0.5
0.0,0.0,0.0,0.4,0.0,0.0
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
