network,family,is_toy,variant,projection,relative_L2_error,max_absolute_error,negative_fraction,finite,exact_expected,context_negative_fraction,minimum_context_state,reduced_spectral_abscissa
network_029,Core-periphery,False,Constant bias,Node + order,2.5749651259172947e-16,6.938893903907228e-17,0.0,True,True,0.0,4.2612948549021885e-05,-0.38899947303606697
network_029,Core-periphery,False,Full DMWA,Node,0.0042725152192209705,0.000528381621804342,0.0,True,False,0.0,9.548043981456503e-05,-0.3882725226885456
network_029,Core-periphery,False,Full DMWA,Node + order,0.0006572170274821752,9.444213486896336e-05,0.0,True,False,0.0,3.935100702230567e-05,1.4952449529376893e-16
network_029,Core-periphery,False,Full DMWA,Node + order + degree,1.9868114693826482e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.3892850819455138
network_030,Modular,False,Coverage,Node,2.237411930645915e-16,4.163336342344337e-17,0.0,True,True,0.0,4.8618230943673284e-05,-0.43500858169905593
network_030,Modular,False,Constant bias,Node,0.0026186368957262863,0.00031115709499363736,0.0,True,False,0.0,4.493648446497273e-05,-0.429835771874688
network_030,Modular,False,Constant bias,Node + order,2.7776261938526503e-16,4.163336342344337e-17,0.0,True,True,0.0,1.946574161208596e-05,-0.4289011809254439
network_030,Modular,False,Full DMWA,Node,0.0026936110870704475,0.00031041716499639535,0.0,True,False,0.0,4.140496272411873e-05,-0.42998406308807896
network_030,Modular,False,Full DMWA,Node + order,0.0004611134199456673,6.419013730794149e-05,0.0,True,False,0.0,1.8514668804276103e-05,3.870383828688135e-17
network_030,Modular,False,Full DMWA,Node + order + degree,3.1185085588714664e-16,6.938893903907228e-17,0.0,True,True,0.0,0.0,-0.4291495155686563
network_031,Random,False,Coverage,Node,3.0003688173579303e-16,1.1102230246251565e-16,0.0,True,True,0.0,0.00017547727395621402,-0.38362482652105745
network_031,Random,False,Constant bias,Node,0.01205823713960414,0.0012869737912641968,0.0,True,False,0.0,0.0001811730219946399,-0.35668441662373573
network_031,Random,False,Constant bias,Node + order,2.533003164198169e-16,6.938893903907228e-17,0.0,True,True,0.0,0.0,-0.34922695796873304
network_031,Random,False,Full DMWA,Node,0.012539128897977763,0.0012341867760825784,0.0,True,False,0.0,0.00014887485918720645,-0.357649692835583
network_031,Random,False,Full DMWA,Node + order,0.0010453865334762807,0.000128656655401016,0.0,True,False,0.0,0.0,1.8508128564899908e-16
network_031,Random,False,Full DMWA,Node + order + degree,2.2349180334165446e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.34960721597642364
network_032,Core-periphery,False,Coverage,Node,2.4852475135800987e-16,5.551115123125783e-17,0.0,True,True,0.0,3.195119021255922e-05,-0.3490023501916406
network_032,Core-periphery,False,Constant bias,Node,0.007030833027656397,0.0007396015953550772,0.0,True,False,0.0,2.5835284798330538e-05,-0.3037950089315865
network_032,Core-periphery,False,Constant bias,Node + order,3.173795510556758e-16,6.938893903907228e-17,0.0,True,True,0.0,0.0,-0.30039997821633824
network_032,Core-periphery,False,Full DMWA,Node,0.008093381337726017,0.0008313177238007396,0.0,True,False,0.0,1.1653022540388386e-05,-0.3046072224028815
network_032,Core-periphery,False,Full DMWA,Node + order,0.0006297781397721697,9.83167115483248e-05,0.0,True,False,0.0,0.0,0.0
network_032,Core-periphery,False,Full DMWA,Node + order + degree,2.3082673293606504e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.3006625945035959
network_033,Modular,False,Coverage,Node,2.5204162532818295e-16,8.326672684688674e-17,0.0,True,True,0.0,0.0001285535753832462,-0.3971956068933308
network_033,Modular,False,Constant bias,Node,0.026925029935635822,0.0025555158660458474,0.0,True,False,0.0,0.00010487865958223037,-0.37626490395612455
network_033,Modular,False,Constant bias,Node + order,2.8840294363659116e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.3566402332684846
network_033,Modular,False,Full DMWA,Node,0.02695708595538281,0.002567111132528832,0.0,True,False,0.0,9.590636181912002e-05,-0.3770022139560042
network_033,Modular,False,Full DMWA,Node + order,0.0013641347018643437,0.00018847939391392066,0.0,True,False,0.0,0.0,8.89805572616244e-17
network_033,Modular,False,Full DMWA,Node + order + degree,2.826318913757547e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.3570649012457488
network_034,Random,False,Coverage,Node,2.2139207870497626e-16,5.551115123125783e-17,0.0,True,True,0.0,0.00012349003879638556,-0.4503655198249483
network_034,Random,False,Constant bias,Node,0.016098657512282632,0.0015835109299461025,0.0,True,False,0.0,0.00010745105876271445,-0.4351925473752334
network_034,Random,False,Constant bias,Node + order,2.600572197358833e-16,4.85722573273506e-17,0.0,True,True,0.0,0.0,-0.4209309545927058
network_034,Random,False,Full DMWA,Node,0.01612752403640617,0.0014994325487115226,0.0,True,False,0.0,9.244211542138737e-05,-0.4358330953890533
network_034,Random,False,Full DMWA,Node + order,0.001032386871081915,0.0001476480687918405,0.0,True,False,0.0,0.0,2.0774456404904693e-16
network_034,Random,False,Full DMWA,Node + order + degree,2.1147695354270589e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.4213140815019022
network_035,Core-periphery,False,Coverage,Node,2.913475989555365e-16,8.326672684688674e-17,0.0,True,True,0.0,5.3634685499672436e-05,-0.40770831587728773
network_035,Core-periphery,False,Constant bias,Node,0.013759667970502315,0.0015459850836371733,0.0,True,False,0.0,3.462841263076885e-05,-0.3829202821493211
network_035,Core-periphery,False,Constant bias,Node + order,2.885373066936408e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.3723434715571944
network_035,Core-periphery,False,Full DMWA,Node,0.01400113712277368,0.0014690418700941676,0.0,True,False,0.0,1.818504111047209e-05,-0.3837945662446701
network_035,Core-periphery,False,Full DMWA,Node + order,0.001072749484916436,0.0001572219601752578,0.0,True,False,0.0,0.0,1.4913781039488286e-16
network_035,Core-periphery,False,Full DMWA,Node + order + degree,2.7740556826181433e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.3729468299267823
network_036,Modular,False,Coverage,Node,2.405903350709316e-16,4.163336342344337e-17,0.0,True,True,0.0,0.00023861922018184333,-0.41577603870805024
network_036,Modular,False,Constant bias,Node,0.007375376175760239,0.0006076237683272472,0.0,True,False,0.0,0.00021668742015964465,-0.3988368191129294
network_036,Modular,False,Constant bias,Node + order,2.3609589922403217e-16,4.163336342344337e-17,0.0,True,True,0.0,7.129965590745837e-05,-0.3965639832740478
network_036,Modular,False,Full DMWA,Node,0.007416438129724668,0.0006423574630995202,0.0,True,False,0.0,0.00021501094354097508,-0.3988771170470937
network_036,Modular,False,Full DMWA,Node + order,0.0006979744519315967,8.10684959330274e-05,0.0,True,False,0.0,7.068669459782344e-05,1.2626262284535963e-16
network_036,Modular,False,Full DMWA,Node + order + degree,1.9620626690489913e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.39661428733609577
network_037,Random,False,Coverage,Node,2.410875079969657e-16,5.551115123125783e-17,0.0,True,True,0.0,0.00012628610855237702,-0.3934529639423183
network_037,Random,False,Constant bias,Node,0.012944936170435923,0.0015685200038493413,0.0,True,False,0.0,0.00011134196411612528,-0.3791182355450201
network_037,Random,False,Constant bias,Node + order,2.5363895766876565e-16,8.326672684688674e-17,0.0,True,True,0.0,0.0,-0.3698995894229816
network_037,Random,False,Full DMWA,Node,0.012998866870079121,0.0014914325304049708,0.0,True,False,0.0,8.574069887802142e-05,-0.3798457284101808
network_037,Random,False,Full DMWA,Node + order,0.0007615822217608761,0.00010250314128802673,0.0,True,False,0.0,0.0,8.644547909070862e-17
network_037,Random,False,Full DMWA,Node + order + degree,2.4115403861902493e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.37033269875221475
network_038,Core-periphery,False,Coverage,Node,3.017875506276687e-16,6.938893903907228e-17,0.0,True,True,0.0,8.872816058921382e-05,-0.43054951882712944
network_038,Core-periphery,False,Constant bias,Node,0.005661822764783148,0.000512844114917619,0.0,True,False,0.0,7.9245610560419e-05,-0.41818861576425853
network_038,Core-periphery,False,Constant bias,Node + order,2.4570345128929405e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.4148730161925802
network_038,Core-periphery,False,Full DMWA,Node,0.0058490879840394526,0.0004786569690124788,0.0,True,False,0.0,6.717509828786283e-05,-0.4187112052335069
network_038,Core-periphery,False,Full DMWA,Node + order,0.00042826687490598957,5.1688570062782824e-05,0.0,True,False,0.0,0.0,2.6216008530699497e-16
network_038,Core-periphery,False,Full DMWA,Node + order + degree,1.8223714718904402e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.4151810184958266
network_039,Modular,False,Coverage,Node,2.1733048447464798e-16,4.163336342344337e-17,0.0,True,True,0.0,0.00013065135151862591,-0.43568995645337666
network_039,Modular,False,Constant bias,Node,0.012979959613121737,0.0013629788415098626,0.0,True,False,0.0,0.00010829021235563829,-0.42307470584845885
network_039,Modular,False,Constant bias,Node + order,2.7814695437329567e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.41238671633916024
network_039,Modular,False,Full DMWA,Node,0.013095133744766778,0.0013587744355178233,0.0,True,False,0.0,0.0001007459426656259,-0.4233414622267204
network_039,Modular,False,Full DMWA,Node + order,0.0007140881700357392,8.04383881342352e-05,0.0,True,False,0.0,0.0,1.4743576740434875e-16
network_039,Modular,False,Full DMWA,Node + order + degree,2.1574193274240256e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.4126634046168076
network_040,Random,False,Coverage,Node,2.548693162693482e-16,5.551115123125783e-17,0.0,True,True,0.0,1.7524484246659207e-05,-0.3693913683772788
network_040,Random,False,Constant bias,Node,0.00463096926180697,0.0006476785571545018,0.0,True,False,0.0,1.1699403013283359e-05,-0.34879457923062607
network_040,Random,False,Constant bias,Node + order,2.69268848996461e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.35102067934730363
network_040,Random,False,Full DMWA,Node,0.0048472724518534675,0.0006902018076021671,0.0,True,False,0.0,7.103597912043386e-06,-0.349489926162838
network_040,Random,False,Full DMWA,Node + order,0.0011985906847205455,0.00022975091398273056,0.0,True,False,0.0,0.0,0.0
network_040,Random,False,Full DMWA,Node + order + degree,3.3024185010411404e-16,8.326672684688674e-17,0.0,True,True,0.0,0.0,-0.3512384366839504
network_041,Core-periphery,False,Coverage,Node,2.6190109799233137e-16,8.326672684688674e-17,0.0,True,True,0.0,5.941943555722013e-06,-0.3489536430832886
network_041,Core-periphery,False,Constant bias,Node,0.0042224771629154985,0.0008576433371684719,0.0,True,False,0.0,3.9405609935171054e-06,-0.32584975651917236
network_041,Core-periphery,False,Constant bias,Node + order,2.351384379951795e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.32500805266818855
network_041,Core-periphery,False,Full DMWA,Node,0.004480855534878839,0.0007656102109886015,0.0,True,False,0.0,3.7130546681666393e-06,-0.326504374773821
network_041,Core-periphery,False,Full DMWA,Node + order,0.0010028567284896402,0.0002136641366419223,0.0,True,False,0.0,0.0,0.0
network_041,Core-periphery,False,Full DMWA,Node + order + degree,2.7621997651541017e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.32522900229533036
network_042,Modular,False,Coverage,Node,2.270279486761903e-16,4.163336342344337e-17,0.0,True,True,0.0,5.486934235346028e-05,-0.4476039540549209
network_042,Modular,False,Constant bias,Node,0.005418979615683589,0.0005100419834722231,0.0,True,False,0.0,5.0853714969936997e-05,-0.44370859139664875
network_042,Modular,False,Constant bias,Node + order,2.0911782795575996e-16,5.551115123125783e-17,0.0,True,True,0.0,2.2536018333665406e-05,-0.4396855280870242
network_042,Modular,False,Full DMWA,Node,0.005385200872710497,0.0005214695057091934,0.0,True,False,0.0,4.703232516547505e-05,-0.44367710545857875
network_042,Modular,False,Full DMWA,Node + order,0.0006264897435721337,5.9938770365669525e-05,0.0,True,False,0.0,2.1679134920366204e-05,2.007053484100972e-16
network_042,Modular,False,Full DMWA,Node + order + degree,1.9201012139260252e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.4398366397906085
network_043,Random,False,Coverage,Node,2.62662132668095e-16,8.326672684688674e-17,0.0,True,True,0.0,0.00016913194821815283,-0.33285592467322866
network_043,Random,False,Constant bias,Node,0.05078125297558443,0.005943573633290025,0.0,True,False,0.0,0.00016755417347894585,-0.24456083773705856
network_043,Random,False,Constant bias,Node + order,2.4472901761421524e-16,6.938893903907228e-17,0.0,True,True,0.0,0.0,-0.22075240989125655
network_043,Random,False,Full DMWA,Node,0.05265882350580508,0.006184641503150179,0.0,True,False,0.0,9.201219748002983e-05,-0.24628148840051756
network_043,Random,False,Full DMWA,Node + order,0.0007025053765814896,0.00015076956624792207,0.0,True,False,0.0,0.0,1.6703881459507167e-17
network_043,Random,False,Full DMWA,Node + order + degree,2.4919173823156317e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.22137860482999128
network_044,Core-periphery,False,Coverage,Node,2.280914660712813e-16,5.551115123125783e-17,0.0,True,True,0.0,4.477542677624371e-05,-0.41736588760989235
network_044,Core-periphery,False,Constant bias,Node,0.008930061169630667,0.0008444433743010071,0.0,True,False,0.0,3.533867943505912e-05,-0.39726133941681235
network_044,Core-periphery,False,Constant bias,Node + order,2.719072770763088e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.3912400116195086
network_044,Core-periphery,False,Full DMWA,Node,0.009383959999333105,0.0008919774816589301,0.0,True,False,0.0,2.754475399396556e-05,-0.39757839872060563
network_044,Core-periphery,False,Full DMWA,Node + order,0.0008721141829971143,8.597115505556974e-05,0.0,True,False,0.0,0.0,1.0727680879654084e-16
network_044,Core-periphery,False,Full DMWA,Node + order + degree,2.8805540224176503e-16,6.938893903907228e-17,0.0,True,True,0.0,0.0,-0.3914270445447728
network_045,Modular,False,Coverage,Node,2.718585897608109e-16,6.938893903907228e-17,0.0,True,True,0.0,2.2203922504212594e-05,-0.3470832198400867
network_045,Modular,False,Constant bias,Node,0.008369770910992521,0.001091173337741988,0.0,True,False,0.0,1.1347751275734863e-05,-0.31711842053915884
network_045,Modular,False,Constant bias,Node + order,2.625231146147651e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.31469374445184806
network_045,Modular,False,Full DMWA,Node,0.008400068952167909,0.0010746097498875035,0.0,True,False,0.0,8.263301721178653e-06,-0.3172904983155189
network_045,Modular,False,Full DMWA,Node + order,0.0006188771326874365,0.00010662519067368773,0.0,True,False,0.0,0.0,6.52631198745442e-17
network_045,Modular,False,Full DMWA,Node + order + degree,2.5550438797631827e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.31477876116381653
network_046,Random,False,Coverage,Node,2.241075135116574e-16,4.163336342344337e-17,0.0,True,True,0.0,0.00017916782129210904,-0.45162426835576575
network_046,Random,False,Constant bias,Node,0.01995849904537611,0.001804567151698959,0.0,True,False,0.0,0.0001615726974039757,-0.4355401809952055
network_046,Random,False,Constant bias,Node + order,2.0782080036227658e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.4171385335452932
network_046,Random,False,Full DMWA,Node,0.02015685091247339,0.0018472048872123364,0.0,True,False,0.0,0.0001381794390956095,-0.4361817302682786
network_046,Random,False,Full DMWA,Node + order,0.001007006993648043,0.00010660043612301107,0.0,True,False,0.0,0.0,3.1839320739682286e-16
network_046,Random,False,Full DMWA,Node + order + degree,1.9887188629780548e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.4176257112626417
network_047,Core-periphery,False,Coverage,Node,2.7833026561250516e-16,8.326672684688674e-17,0.0,True,True,0.0,5.509665666333966e-05,-0.35635779688220626
network_047,Core-periphery,False,Constant bias,Node,0.019664353004973677,0.00224760444886192,0.0,True,False,0.0,3.850448576877499e-05,-0.3072526564581987
network_047,Core-periphery,False,Constant bias,Node + order,3.137092336204517e-16,8.326672684688674e-17,0.0,True,True,0.0,0.0,-0.29556884867751676
network_047,Core-periphery,False,Full DMWA,Node,0.020398689897850233,0.0022041866044673203,0.0,True,False,0.0,2.164320671946772e-05,-0.3081582546273434
network_047,Core-periphery,False,Full DMWA,Node + order,0.0017531828974992993,0.00031285327413990704,0.0,True,False,0.0,0.0,1.391063152367102e-16
network_047,Core-periphery,False,Full DMWA,Node + order + degree,2.7123289342806793e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.2959761021353898
network_048,Modular,False,Coverage,Node,2.1852763701222214e-16,4.163336342344337e-17,0.0,True,True,0.0,0.00016568396447021603,-0.45811506761619736
network_048,Modular,False,Constant bias,Node,0.004980317490359413,0.0005378393335484302,0.0,True,False,0.0,0.00015618524558786112,-0.4542183356925367
network_048,Modular,False,Constant bias,Node + order,2.1718894723507024e-16,4.163336342344337e-17,0.0,True,True,0.0,3.695865212428774e-05,-0.45130466395858987
network_048,Modular,False,Full DMWA,Node,0.004935848783056093,0.0005441183377564648,0.0,True,False,0.0,0.00015043326690268995,-0.45415321750420473
network_048,Modular,False,Full DMWA,Node + order,0.0002356574395871628,4.1640626600225605e-05,0.0,True,False,0.0,3.614062665975453e-05,1.7117583210890735e-16
network_048,Modular,False,Full DMWA,Node + order + degree,2.0334981736886087e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.4513889551412755
network_049,Random,False,Coverage,Node,2.1999891274808618e-16,4.163336342344337e-17,0.0,True,True,0.0,0.00013617230423083833,-0.4364329510354872
network_049,Random,False,Constant bias,Node,0.018681949720492617,0.0019335295581743503,0.0,True,False,0.0,0.00011039599437615117,-0.41219231374023907
network_049,Random,False,Constant bias,Node + order,2.2403031129177093e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.39667165922235914
network_049,Random,False,Full DMWA,Node,0.01904359066794894,0.0019257916829568955,0.0,True,False,0.0,8.39164581092777e-05,-0.41319659569168354
network_049,Random,False,Full DMWA,Node + order,0.0007751249330718053,7.690173860994826e-05,0.0,True,False,0.0,0.0,6.761924105120315e-18
network_049,Random,False,Full DMWA,Node + order + degree,2.154469693103689e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.3972208754495931
network_050,Core-periphery,False,Coverage,Node,2.9506992850317424e-16,1.1102230246251565e-16,0.0,True,True,0.0,0.00010564830275609777,-0.4217203633289476
network_050,Core-periphery,False,Constant bias,Node,0.0049889299844576565,0.0004944364048359365,0.0,True,False,0.0,0.00010035222983524459,-0.4057286549631829
network_050,Core-periphery,False,Constant bias,Node + order,2.6408756183167656e-16,6.938893903907228e-17,0.0,True,True,0.0,0.0,-0.40183917393755536
network_050,Core-periphery,False,Full DMWA,Node,0.005230214845311856,0.0004758931354489418,0.0,True,False,0.0,8.135664987585225e-05,-0.40642753751347344
network_050,Core-periphery,False,Full DMWA,Node + order,0.0006877552672503903,0.00010929614170520491,0.0,True,False,0.0,0.0,2.374653496909143e-16
network_050,Core-periphery,False,Full DMWA,Node + order + degree,2.1668244968341543e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.4022702434889856
network_051,Modular,False,Coverage,Node,2.5644194438761293e-16,6.938893903907228e-17,0.0,True,True,0.0,1.1449158058218594e-05,-0.4402591603488724
network_051,Modular,False,Constant bias,Node,0.004840186688319308,0.00045902429413263723,0.0,True,False,0.0,6.987677139433608e-06,-0.43131846371749066
network_051,Modular,False,Constant bias,Node + order,2.503532629872063e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.427860881390814
network_051,Modular,False,Full DMWA,Node,0.005021451057459295,0.0005750687118003875,0.0,True,False,0.0,3.696156349784187e-06,-0.4315239750941865
network_051,Modular,False,Full DMWA,Node + order,0.0013634337489468367,0.00019037148948235216,0.0,True,False,0.0,0.0,0.0
network_051,Modular,False,Full DMWA,Node + order + degree,1.9577340287088757e-16,2.7755575615628914e-17,0.0,True,True,0.0,0.0,-0.42812377760150294
network_052,Random,False,Coverage,Node,2.541748229342957e-16,8.326672684688674e-17,0.0,True,True,0.0,0.00015057208790499486,-0.4266920880291873
network_052,Random,False,Constant bias,Node,0.01011879181551785,0.0014437064746016248,0.0,True,False,0.0,0.0001341550896469357,-0.4094275535660329
network_052,Random,False,Constant bias,Node + order,2.598951427521802e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.4028839080391491
network_052,Random,False,Full DMWA,Node,0.010698365158542321,0.0015036713290347142,0.0,True,False,0.0,0.00011226348121701626,-0.4101826978790474
network_052,Random,False,Full DMWA,Node + order,0.0006838172405849587,9.156670470160735e-05,0.0,True,False,0.0,0.0,5.811093776394581e-17
network_052,Random,False,Full DMWA,Node + order + degree,2.0678547189401976e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.4033621315273128
network_053,Core-periphery,False,Coverage,Node,3.0441705885283725e-16,8.326672684688674e-17,0.0,True,True,0.0,3.5780967747762595e-05,-0.43090095561639485
network_053,Core-periphery,False,Constant bias,Node,0.004772959098980276,0.000555102745896062,0.0,True,False,0.0,3.244165538256823e-05,-0.4280645060970224
network_053,Core-periphery,False,Constant bias,Node + order,2.579832377162236e-16,8.326672684688674e-17,0.0,True,True,0.0,0.0,-0.43244711870061414
network_053,Core-periphery,False,Full DMWA,Node,0.004543330779505989,0.0005412937740967225,0.0,True,False,0.0,2.5020080611244704e-05,-0.42872103091423086
network_053,Core-periphery,False,Full DMWA,Node + order,0.0004405816986234724,5.8210803685204704e-05,0.0,True,False,0.0,0.0,0.0
network_053,Core-periphery,False,Full DMWA,Node + order + degree,2.403402386867766e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.4327939604535831
network_054,Modular,False,Coverage,Node,2.5453090892642297e-16,5.551115123125783e-17,0.0,True,True,0.0,4.6442030073540975e-05,-0.4302488696214327
network_054,Modular,False,Constant bias,Node,0.0018814761763033484,0.0001995037201157103,0.0,True,False,0.0,4.300788474266188e-05,-0.4275584734692872
network_054,Modular,False,Constant bias,Node + order,2.2012486883437176e-16,4.163336342344337e-17,0.0,True,True,0.0,1.8803310109089923e-05,-0.42683610833925745
network_054,Modular,False,Full DMWA,Node,0.001930361569223053,0.00020366533120437513,0.0,True,False,0.0,4.0046981872645075e-05,-0.42771352048928263
network_054,Modular,False,Full DMWA,Node + order,0.0005036948654876922,5.216422621017597e-05,0.0,True,False,0.0,1.812092257338418e-05,1.162751912980261e-16
network_054,Modular,False,Full DMWA,Node + order + degree,1.7869056064036735e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.42713351270336825
network_055,Random,False,Coverage,Node,2.6919603730129914e-16,6.938893903907228e-17,0.0,True,True,0.0,0.00013581562296325811,-0.44480188278377164
network_055,Random,False,Constant bias,Node,0.005257571291893212,0.0005298978250500436,0.0,True,False,0.0,0.00013401863448240365,-0.43927465987348036
network_055,Random,False,Constant bias,Node + order,2.286096982754375e-16,5.551115123125783e-17,0.0,True,True,0.0,5.861187787904777e-05,-0.43480940426600345
network_055,Random,False,Full DMWA,Node,0.005411464881312629,0.000537561265895499,0.0,True,False,0.0,0.00012012550563050342,-0.43980221795999236
network_055,Random,False,Full DMWA,Node + order,0.0007491224561789915,8.482453195536588e-05,0.0,True,False,0.0,5.507614624072418e-05,2.2397845451040144e-17
network_055,Random,False,Full DMWA,Node + order + degree,2.277275280087195e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.43520601058572195
network_056,Core-periphery,False,Coverage,Node,3.172069429180706e-16,6.938893903907228e-17,0.0,True,True,0.0,2.3373602383633448e-05,-0.4387034723198777
network_056,Core-periphery,False,Constant bias,Node,0.005427704008065066,0.0006401453364955623,0.0,True,False,0.0,2.009563420023711e-05,-0.4372424321948577
network_056,Core-periphery,False,Constant bias,Node + order,2.2511980962010893e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.44225246710890515
network_056,Core-periphery,False,Full DMWA,Node,0.005144968344569257,0.0006281438103101916,0.0,True,False,0.0,1.4972833705224679e-05,-0.4378313795265859
network_056,Core-periphery,False,Full DMWA,Node + order,0.00028576063374536877,4.3464106168830674e-05,0.0,True,False,0.0,0.0,0.0
network_056,Core-periphery,False,Full DMWA,Node + order + degree,2.2112378545585862e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.44259979483009637
network_057,Modular,False,Coverage,Node,2.3779640812263563e-16,4.163336342344337e-17,0.0,True,True,0.0,8.290321335646204e-05,-0.4262464755920824
network_057,Modular,False,Constant bias,Node,0.021251734449763995,0.0020789570915976247,0.0,True,False,0.0,5.0828976788348186e-05,-0.39313636662166185
network_057,Modular,False,Constant bias,Node + order,2.2967392620504506e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.3755336610380778
network_057,Modular,False,Full DMWA,Node,0.021686762235575637,0.0021451853589679326,0.0,True,False,0.0,3.262132615937835e-05,-0.3938944036311002
network_057,Modular,False,Full DMWA,Node + order,0.0013003276353129103,0.00019650932276502747,0.0,True,False,0.0,0.0,5.639813519052262e-17
network_057,Modular,False,Full DMWA,Node + order + degree,2.412288344967287e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.3758293441166877
network_058,Random,False,Coverage,Node,2.6287408067648015e-16,5.551115123125783e-17,0.0,True,True,0.0,6.828850190665939e-05,-0.3845295165181821
network_058,Random,False,Constant bias,Node,0.02660623921212612,0.002215017275169172,0.0,True,False,0.0,6.254646342547373e-05,-0.2973111054254598
network_058,Random,False,Constant bias,Node + order,4.2082857651643445e-16,7.632783294297951e-17,0.0,True,True,0.0,0.0,-0.28150977224982365
network_058,Random,False,Full DMWA,Node,0.027434418763497177,0.002351175303478746,0.0,True,False,0.0,3.456044471790741e-05,-0.29807412975705483
network_058,Random,False,Full DMWA,Node + order,0.0009306237799273842,0.00013490956535060564,0.0,True,False,0.0,0.0,6.380114967112972e-17
network_058,Random,False,Full DMWA,Node + order + degree,2.8544171089973013e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.2817489829435076
network_059,Core-periphery,False,Coverage,Node,2.4315815235885156e-16,5.551115123125783e-17,0.0,True,True,0.0,0.00016415442260573859,-0.4408441634233096
network_059,Core-periphery,False,Constant bias,Node,0.0032524662093394744,0.0002465083424863946,0.0,True,False,0.0,0.00015093314469794778,-0.43023502881368153
network_059,Core-periphery,False,Constant bias,Node + order,2.383509851775375e-16,6.938893903907228e-17,0.0,True,True,0.0,0.0,-0.42800015763356264
network_059,Core-periphery,False,Full DMWA,Node,0.00368293559656124,0.00027345280713278117,0.0,True,False,0.0,0.0001331824383428671,-0.43088037790983397
network_059,Core-periphery,False,Full DMWA,Node + order,0.0006857699463627873,8.237995667875753e-05,0.0,True,False,0.0,0.0,0.0
network_059,Core-periphery,False,Full DMWA,Node + order + degree,1.9307233545742334e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.42833505636909347
network_060,Modular,False,Coverage,Node,2.3084699694854614e-16,4.85722573273506e-17,0.0,True,True,0.0,6.750790139831373e-05,-0.44304022095026696
network_060,Modular,False,Constant bias,Node,0.004050880836869766,0.0005231766833531902,0.0,True,False,0.0,6.221391856056204e-05,-0.44016070201063456
network_060,Modular,False,Constant bias,Node + order,2.2024228074124126e-16,4.163336342344337e-17,0.0,True,True,0.0,2.691462082585365e-05,-0.4382364257642796
network_060,Modular,False,Full DMWA,Node,0.0040211540263125605,0.0005289029221465236,0.0,True,False,0.0,5.821121137535632e-05,-0.4401466145934245
network_060,Modular,False,Full DMWA,Node + order,0.0003921994472488805,6.705875103049652e-05,0.0,True,False,0.0,2.6050967917503146e-05,2.7931431385376253e-16
network_060,Modular,False,Full DMWA,Node + order + degree,1.994162721967211e-16,3.469446951953614e-17,0.0,True,True,0.0,0.0,-0.4384766518952087
network_061,Random,False,Coverage,Node,3.616127337528042e-16,9.71445146547012e-17,0.0,True,True,0.0,0.00010991064959244099,-0.4130291355753011
